Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
SRR1764793	2015-03-20 17:05:22	2015-01-16 16:09:07	18973430	948671500	0	50	473		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764793/SRR1764793.1	SRX846974		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822531	SAMN03287157	simple	10090	Mus musculus	GSM1586500							no					GEO	SRA178486		public	C029A28D321B59B4018A5C0199385E2F	E9D8B5347018AA8D8075F46D5CBF322F
SRR1764794	2015-03-20 17:05:22	2015-01-16 16:08:50	19932948	996647400	0	50	500		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764794/SRR1764794.1	SRX846974		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822531	SAMN03287157	simple	10090	Mus musculus	GSM1586500							no					GEO	SRA178486		public	030A5111838689E92E3AFF289E8B9103	A3E04ADC875B2CF54C2FFDD0B03C638C
SRR1764795	2015-03-20 17:05:22	2015-01-16 16:08:38	18613904	930695200	0	50	472		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764795/SRR1764795.1	SRX846974		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822531	SAMN03287157	simple	10090	Mus musculus	GSM1586500							no					GEO	SRA178486		public	4CB4CE4A05D900B299444A129B6C7606	88AFF7F132B5DA0E812D9E104FF9CD9F
SRR1764796	2015-03-20 17:05:22	2015-01-16 16:08:44	19481313	974065650	0	50	498		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764796/SRR1764796.1	SRX846974		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822531	SAMN03287157	simple	10090	Mus musculus	GSM1586500							no					GEO	SRA178486		public	7F57CB61291E0E9E1C833AED25F80965	58915430B9A73294D8038C5C2C3C0068
SRR1764797	2015-03-20 17:05:22	2015-01-16 16:07:43	10462281	523114050	0	50	281		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764797/SRR1764797.1	SRX846975		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822533	SAMN03287148	simple	10090	Mus musculus	GSM1586501							no					GEO	SRA178486		public	CDB98846F560C82F58993D9B12D194E5	9ACF813E1B4635F2B8B4B8F0C29C9174
SRR1764798	2015-03-20 17:05:22	2015-01-16 16:07:53	10431050	521552500	0	50	279		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764798/SRR1764798.1	SRX846975		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822533	SAMN03287148	simple	10090	Mus musculus	GSM1586501							no					GEO	SRA178486		public	8E1C4609D82982A6C6A8B747E38B6D28	5792FC86143FD6CA1765C2E50609DA6B
SRR1764799	2015-03-20 17:05:22	2015-01-16 16:09:08	10229122	511456100	0	50	270		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764799/SRR1764799.1	SRX846975		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822533	SAMN03287148	simple	10090	Mus musculus	GSM1586501							no					GEO	SRA178486		public	6FE521CC7BFDCAA001E593A934943C59	118599D82A4CE1F3BCB6CFEE3CB3A5DB
SRR1764800	2015-03-20 17:05:22	2015-01-16 16:08:15	10185133	509256650	0	50	268		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764800/SRR1764800.1	SRX846975		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822533	SAMN03287148	simple	10090	Mus musculus	GSM1586501							no					GEO	SRA178486		public	71D08CD3DE21F021D22157BD73FB9093	A31F446FEC5BBF4C4C6948E33435802C
SRR1764801	2015-03-20 17:05:22	2015-01-16 16:07:27	10651114	532555700	0	50	286		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764801/SRR1764801.1	SRX846975		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822533	SAMN03287148	simple	10090	Mus musculus	GSM1586501							no					GEO	SRA178486		public	C9F522A711C60B54ABDC79C1913D1583	08FD6C8C0B91A1946219E31B71529E36
SRR1764802	2015-03-20 17:05:22	2015-01-16 16:07:29	10752210	537610500	0	50	286		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764802/SRR1764802.1	SRX846975		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822533	SAMN03287148	simple	10090	Mus musculus	GSM1586501							no					GEO	SRA178486		public	7CFF6A802EFF5FAB2B6D5018893A4860	872F44C4B8836A30ABDBAB52F37E08CA
SRR1764803	2015-03-20 17:05:22	2015-01-16 16:07:21	9609976	480498800	0	50	259		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764803/SRR1764803.1	SRX846976		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822532	SAMN03287150	simple	10090	Mus musculus	GSM1586502							no					GEO	SRA178486		public	366C1BDDAFBCB1BBE57D4B95C0869245	D6AD3587AF2701F0EA112FDCA18949F4
SRR1764804	2015-03-20 17:05:22	2015-01-16 16:07:18	10486722	524336100	0	50	283		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764804/SRR1764804.1	SRX846976		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822532	SAMN03287150	simple	10090	Mus musculus	GSM1586502							no					GEO	SRA178486		public	43F00B46D52B30963BCB785D9C593F08	FC8FCA61DE524058EDB581DB22A5F79B
SRR1764805	2015-03-20 17:05:22	2015-01-16 16:07:21	10624431	531221550	0	50	283		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764805/SRR1764805.1	SRX846976		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822532	SAMN03287150	simple	10090	Mus musculus	GSM1586502							no					GEO	SRA178486		public	6A79C20BD3DA47E8CBE5E4EF0E96F4FB	4909EAC48F6B03D1256D511E90FEA613
SRR1764806	2015-03-20 17:05:22	2015-01-16 16:07:34	10299388	514969400	0	50	273		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764806/SRR1764806.1	SRX846976		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822532	SAMN03287150	simple	10090	Mus musculus	GSM1586502							no					GEO	SRA178486		public	DFC0B7569D8F26C8FED272815D91F4CA	89C28152AF0CA31B00DBAEBDA76297C2
SRR1764807	2015-03-20 17:05:22	2015-01-16 16:07:45	10518550	525927500	0	50	284		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764807/SRR1764807.1	SRX846976		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822532	SAMN03287150	simple	10090	Mus musculus	GSM1586502							no					GEO	SRA178486		public	0948FFB9F10CCA61558D3009C11AE3AA	47A9F2B5577D652A409F80B10FC94432
SRR1764808	2015-03-20 17:05:22	2015-01-16 16:09:42	11018262	550913100	0	50	295		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764808/SRR1764808.1	SRX846976		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822532	SAMN03287150	simple	10090	Mus musculus	GSM1586502							no					GEO	SRA178486		public	25BB1145D644550ABC6673E9797A70F8	EF55EC970F3F9081E6421DE4273BEDBE
SRR1764809	2015-03-20 17:05:22	2015-01-16 16:08:16	17049535	852476750	0	50	448		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764809/SRR1764809.1	SRX846977		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822535	SAMN03287154	simple	10090	Mus musculus	GSM1586503							no					GEO	SRA178486		public	5A1ABFF6250400E80EC40336F1B4FA59	4A5925868D3E9CAE047F1E320DBFCD2A
SRR1764810	2015-03-20 17:05:22	2015-01-16 16:09:54	16892217	844610850	0	50	420		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764810/SRR1764810.1	SRX846977		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822535	SAMN03287154	simple	10090	Mus musculus	GSM1586503							no					GEO	SRA178486		public	A19DAB6F67AAC84E7ADA072CF4A9F5CB	0D964A9347211F0E990FE6386A15ECE5
SRR1764811	2015-03-20 17:05:22	2015-01-16 16:09:35	16607306	830365300	0	50	414		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764811/SRR1764811.1	SRX846977		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822535	SAMN03287154	simple	10090	Mus musculus	GSM1586503							no					GEO	SRA178486		public	F583E8B323FF4FB8C3BAD54F9EB9EC00	DE0AE71441E5EDEB434578BBFC1F6D86
SRR1764812	2015-03-20 17:05:22	2015-01-16 16:11:26	17102524	855126200	0	50	428		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764812/SRR1764812.1	SRX846977		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822535	SAMN03287154	simple	10090	Mus musculus	GSM1586503							no					GEO	SRA178486		public	5280DF446F3CEB98621BC3F33FB78ADF	A1973B7ED98349AFA073954974A52366
SRR1764813	2015-03-20 17:05:22	2015-01-16 16:09:42	16677845	833892250	0	50	422		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764813/SRR1764813.1	SRX846977		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822535	SAMN03287154	simple	10090	Mus musculus	GSM1586503							no					GEO	SRA178486		public	744DF39481AA4E55B299337EB9E7F5B2	CB4FDECEF191EE969C87570E242B179C
SRR1764814	2015-03-20 17:05:22	2015-01-16 16:08:33	16833938	841696900	0	50	429		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764814/SRR1764814.1	SRX846977		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822535	SAMN03287154	simple	10090	Mus musculus	GSM1586503							no					GEO	SRA178486		public	187CF2A92B0E7E0C160B0AD289B4396F	5D8AB9FF2A86553562C908FD2A2DF191
SRR1764815	2015-03-20 17:05:22	2015-01-16 16:08:08	14319643	715982150	0	50	379		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764815/SRR1764815.1	SRX846978		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822534	SAMN03287155	simple	10090	Mus musculus	GSM1586504							no					GEO	SRA178486		public	A7843CFEEE2B17E17E8561F87C12663B	CB7BA94F28AC67082E9D87B1196DEBBD
SRR1764816	2015-03-20 17:05:22	2015-01-16 16:10:37	14126177	706308850	0	50	354		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764816/SRR1764816.1	SRX846978		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822534	SAMN03287155	simple	10090	Mus musculus	GSM1586504							no					GEO	SRA178486		public	92A64EA8C336196DB49967C3ECD9044F	2EEEFF59BCABF066EC87FFF4729AD81B
SRR1764817	2015-03-20 17:05:22	2015-01-16 16:10:50	13889347	694467350	0	50	348		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764817/SRR1764817.1	SRX846978		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822534	SAMN03287155	simple	10090	Mus musculus	GSM1586504							no					GEO	SRA178486		public	B16F73B227B8E78AEFB21D9BC75ED4C1	FF9AE46017D76923DE5FCE749A9D7215
SRR1764818	2015-03-20 17:05:22	2015-01-16 16:09:09	14679006	733950300	0	50	370		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764818/SRR1764818.1	SRX846978		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822534	SAMN03287155	simple	10090	Mus musculus	GSM1586504							no					GEO	SRA178486		public	83B37E26CBC8FB59B4A11904AEFA6B44	155C65C59AB44440EFAF0844F5DF2C49
SRR1764819	2015-03-20 17:05:22	2015-01-16 16:09:27	14072451	703622550	0	50	359		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764819/SRR1764819.1	SRX846978		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822534	SAMN03287155	simple	10090	Mus musculus	GSM1586504							no					GEO	SRA178486		public	11C0589822895A5478114904D26CBBEE	D4440DD4A1C502CC2D3FCA13D1C11508
SRR1764820	2015-03-20 17:05:22	2015-01-16 16:10:22	14054320	702716000	0	50	361		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764820/SRR1764820.1	SRX846978		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822534	SAMN03287155	simple	10090	Mus musculus	GSM1586504							no					GEO	SRA178486		public	F7827E517196355B25C5FC495B5E13CA	9B9E293962E397C8F4D84DA1D60E1A46
SRR1764821	2015-03-20 17:05:22	2015-01-16 16:09:57	14844403	742220150	0	50	405		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764821/SRR1764821.1	SRX846979		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822536	SAMN03287152	simple	10090	Mus musculus	GSM1586505							no					GEO	SRA178486		public	77A4F2721B875C9D4B2675445C59C8AC	9072D5B6096E39B61212ABE7E223FD41
SRR1764822	2015-03-20 17:05:22	2015-01-16 16:09:29	15179094	758954700	0	50	413		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764822/SRR1764822.1	SRX846979		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822536	SAMN03287152	simple	10090	Mus musculus	GSM1586505							no					GEO	SRA178486		public	01EAE5ABDE36C89F7274CB674A7DB76D	DF55B644FC50730214CFEDA9152FA379
SRR1764823	2015-03-20 17:05:22	2015-01-16 16:10:02	14750800	737540000	0	50	395		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764823/SRR1764823.1	SRX846979		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822536	SAMN03287152	simple	10090	Mus musculus	GSM1586505							no					GEO	SRA178486		public	78585055261924878D84320A453B26F3	810A0DB2D024F40AE84DF5F10A566FB7
SRR1764824	2015-03-20 17:05:22	2015-01-16 16:09:35	14544418	727220900	0	50	388		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764824/SRR1764824.1	SRX846979		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822536	SAMN03287152	simple	10090	Mus musculus	GSM1586505							no					GEO	SRA178486		public	8033BBFC0ABA5CAA6DD2CC3B82D82B1C	5B5D3C060911316224011333AE1219F2
SRR1764825	2015-03-20 17:05:22	2015-01-16 16:09:38	15088235	754411750	0	50	411		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764825/SRR1764825.1	SRX846979		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822536	SAMN03287152	simple	10090	Mus musculus	GSM1586505							no					GEO	SRA178486		public	52C3108F381B93650AB21A92AE421506	BE91EEA5B64AC2C3172CAD997E3D4CBA
SRR1764826	2015-03-20 17:05:22	2015-01-16 16:10:59	15171814	758590700	0	50	409		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764826/SRR1764826.1	SRX846979		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822536	SAMN03287152	simple	10090	Mus musculus	GSM1586505							no					GEO	SRA178486		public	553C0E6F51F4E1F48C89278B78D96241	C0A0015109408C3290E6A639986189C8
SRR1764827	2015-03-20 17:05:22	2015-01-16 16:09:06	9058539	452926950	0	50	248		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764827/SRR1764827.1	SRX846980		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822537	SAMN03287153	simple	10090	Mus musculus	GSM1586506							no					GEO	SRA178486		public	12F575961A88BA8BE82D16C5B9744BFA	1ABE55B0D297FD28DC2F6A541D31CB6D
SRR1764828	2015-03-20 17:05:22	2015-01-16 16:10:05	9254898	462744900	0	50	252		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764828/SRR1764828.1	SRX846980		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822537	SAMN03287153	simple	10090	Mus musculus	GSM1586506							no					GEO	SRA178486		public	49E29C9C419DA0BDB6883DD484C6EE0F	20EC69BE3A8558333010244E6DA5D889
SRR1764829	2015-03-20 17:05:22	2015-01-16 16:08:53	8927238	446361900	0	50	240		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764829/SRR1764829.1	SRX846980		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822537	SAMN03287153	simple	10090	Mus musculus	GSM1586506							no					GEO	SRA178486		public	FE92F7761342A9F75BFA9C3C1756B3DD	C1597EF391DF4BA422AA8DF9012901B3
SRR1764830	2015-03-20 17:05:22	2015-01-16 16:09:22	8697140	434857000	0	50	232		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764830/SRR1764830.1	SRX846980		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822537	SAMN03287153	simple	10090	Mus musculus	GSM1586506							no					GEO	SRA178486		public	240A9D4D431F0FA0D0277F116B1531CD	C884D1B223F5D603C85BA1B4DE573E89
SRR1764831	2015-03-20 17:05:22	2015-01-16 16:08:52	9063071	453153550	0	50	247		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764831/SRR1764831.1	SRX846980		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822537	SAMN03287153	simple	10090	Mus musculus	GSM1586506							no					GEO	SRA178486		public	786328198CDB0009883BC8A88F90F68A	406616A8E841878F7F3E3AB1B22280DC
SRR1764832	2015-03-20 17:05:22	2015-01-16 16:08:50	9213990	460699500	0	50	249		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764832/SRR1764832.1	SRX846980		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822537	SAMN03287153	simple	10090	Mus musculus	GSM1586506							no					GEO	SRA178486		public	A80705A521E5915F65D3CB866E0352E1	F3617713DF0C63E43589F5012100B315
SRR1764833	2015-03-20 17:05:22	2015-01-16 16:08:53	8011377	400568850	0	50	215		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764833/SRR1764833.1	SRX846981		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822538	SAMN03287162	simple	10090	Mus musculus	GSM1586507							no					GEO	SRA178486		public	566D6E317D2834925867E7478F9E509C	D50B8CC8CA48FC9FE0FA479783B4CF96
SRR1764834	2015-03-20 17:05:22	2015-01-16 16:08:52	8086027	404301350	0	50	216		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764834/SRR1764834.1	SRX846981		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822538	SAMN03287162	simple	10090	Mus musculus	GSM1586507							no					GEO	SRA178486		public	37267F0DCE5698E0C757326141CED813	5CDDE92148BDEBDD8D78B0C6C462BBA5
SRR1764835	2015-03-20 17:05:22	2015-01-16 16:10:41	7862234	393111700	0	50	208		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764835/SRR1764835.1	SRX846981		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822538	SAMN03287162	simple	10090	Mus musculus	GSM1586507							no					GEO	SRA178486		public	2DF9D5E009770EB80ACF72140473A186	95E1EC1B266EE01B8CC87A0D00741E17
SRR1764836	2015-03-20 17:05:22	2015-01-16 16:09:30	7758381	387919050	0	50	204		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764836/SRR1764836.1	SRX846981		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822538	SAMN03287162	simple	10090	Mus musculus	GSM1586507							no					GEO	SRA178486		public	8D7CBD0C29597C05B7D65B080C30F0F0	E65652BF49B443DA9D6575EAF5FAFA72
SRR1764837	2015-03-20 17:05:22	2015-01-16 16:09:43	7959441	397972050	0	50	214		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764837/SRR1764837.1	SRX846981		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822538	SAMN03287162	simple	10090	Mus musculus	GSM1586507							no					GEO	SRA178486		public	2D1DD258D66F50DA590B42A1907C0566	CBB05D658A3ACDC34CEC16F5F59FA561
SRR1764838	2015-03-20 17:05:22	2015-01-16 16:09:28	8213473	410673650	0	50	219		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764838/SRR1764838.1	SRX846981		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822538	SAMN03287162	simple	10090	Mus musculus	GSM1586507							no					GEO	SRA178486		public	BB098CD5B4469371AAB14BAFA344DF1F	2F33712C483AA34D0125A441A3EDA574
SRR1764839	2015-03-20 17:05:22	2015-01-16 16:09:49	11453697	572684850	0	50	310		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764839/SRR1764839.1	SRX846982		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822539	SAMN03287163	simple	10090	Mus musculus	GSM1586508							no					GEO	SRA178486		public	FDA94E48156FD0349230421C1E2BE888	D43A68E6D3D7B5B74D89436CC3A1936F
SRR1764840	2015-03-20 17:05:22	2015-01-16 16:09:55	11665481	583274050	0	50	314		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764840/SRR1764840.1	SRX846982		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822539	SAMN03287163	simple	10090	Mus musculus	GSM1586508							no					GEO	SRA178486		public	82563CACEFF6EA54C1C6304C76CEDDD2	8104BABB2A89515C26396A4BDA0E0F09
